#    L    TT             EE             TE             PP             TP          
   199    0.54472E+04    0.63455E+00   -0.15077E+02    0.23601E+07    0.24742E+04
   200    0.54597E+04    0.63360E+00   -0.13861E+02    0.23476E+07    0.24539E+04
   201    0.54717E+04    0.63347E+00   -0.12624E+02    0.23352E+07    0.24338E+04
   202    0.54831E+04    0.63418E+00   -0.11366E+02    0.23229E+07    0.24138E+04
   203    0.54940E+04    0.63578E+00   -0.10087E+02    0.23107E+07    0.23939E+04
   204    0.55041E+04    0.63829E+00   -0.87898E+01    0.22986E+07    0.23742E+04
   205    0.55138E+04    0.64176E+00   -0.74723E+01    0.22867E+07    0.23546E+04
   206    0.55228E+04    0.64623E+00   -0.61357E+01    0.22748E+07    0.23352E+04
   207    0.55313E+04    0.65170E+00   -0.47804E+01    0.22630E+07    0.23160E+04
   208    0.55391E+04    0.65824E+00   -0.34070E+01    0.22513E+07    0.22969E+04
   209    0.55463E+04    0.66587E+00   -0.20157E+01    0.22397E+07    0.22779E+04
   210    0.55528E+04    0.67464E+00   -0.60744E+00    0.22282E+07    0.22591E+04
   211    0.55588E+04    0.68457E+00    0.81768E+00    0.22168E+07    0.22404E+04
   212    0.55641E+04    0.69570E+00    0.22588E+01    0.22054E+07    0.22218E+04
   213    0.55688E+04    0.70806E+00    0.37159E+01    0.21942E+07    0.22034E+04
   214    0.55729E+04    0.72166E+00    0.51878E+01    0.21831E+07    0.21852E+04
   215    0.55764E+04    0.73668E+00    0.66738E+01    0.21720E+07    0.21671E+04
   216    0.55792E+04    0.75293E+00    0.81745E+01    0.21611E+07    0.21491E+04
   217    0.55816E+04    0.77058E+00    0.96878E+01    0.21502E+07    0.21313E+04
   218    0.55832E+04    0.78962E+00    0.11214E+02    0.21394E+07    0.21136E+04
   219    0.55843E+04    0.81005E+00    0.12754E+02    0.21287E+07    0.20960E+04
   220    0.55847E+04    0.83201E+00    0.14303E+02    0.21181E+07    0.20786E+04
   221    0.55846E+04    0.85544E+00    0.15864E+02    0.21076E+07    0.20613E+04
   222    0.55839E+04    0.88048E+00    0.17435E+02    0.20971E+07    0.20442E+04
   223    0.55825E+04    0.90705E+00    0.19018E+02    0.20867E+07    0.20271E+04
   224    0.55806E+04    0.93515E+00    0.20607E+02    0.20765E+07    0.20102E+04
   225    0.55780E+04    0.96494E+00    0.22206E+02    0.20663E+07    0.19935E+04
   226    0.55749E+04    0.99641E+00    0.23812E+02    0.20562E+07    0.19769E+04
   227    0.55711E+04    0.10296E+01    0.25426E+02    0.20461E+07    0.19604E+04
   228    0.55668E+04    0.10644E+01    0.27047E+02    0.20362E+07    0.19440E+04
   229    0.55619E+04    0.11010E+01    0.28672E+02    0.20263E+07    0.19278E+04
   230    0.55563E+04    0.11393E+01    0.30303E+02    0.20165E+07    0.19117E+04
   231    0.55500E+04    0.11794E+01    0.31940E+02    0.20067E+07    0.18957E+04
   232    0.55433E+04    0.12213E+01    0.33580E+02    0.19971E+07    0.18798E+04
   233    0.55359E+04    0.12652E+01    0.35222E+02    0.19875E+07    0.18641E+04
   234    0.55278E+04    0.13109E+01    0.36867E+02    0.19780E+07    0.18485E+04
   235    0.55192E+04    0.13585E+01    0.38513E+02    0.19686E+07    0.18330E+04
   236    0.55099E+04    0.14080E+01    0.40160E+02    0.19592E+07    0.18176E+04
   237    0.55001E+04    0.14594E+01    0.41808E+02    0.19499E+07    0.18024E+04
   238    0.54896E+04    0.15129E+01    0.43456E+02    0.19407E+07    0.17873E+04
   239    0.54786E+04    0.15683E+01    0.45102E+02    0.19316E+07    0.17722E+04
   240    0.54669E+04    0.16257E+01    0.46746E+02    0.19225E+07    0.17574E+04
   241    0.54547E+04    0.16851E+01    0.48387E+02    0.19135E+07    0.17426E+04
   242    0.54420E+04    0.17465E+01    0.50026E+02    0.19045E+07    0.17279E+04
   243    0.54286E+04    0.18101E+01    0.51660E+02    0.18957E+07    0.17134E+04
   244    0.54147E+04    0.18756E+01    0.53290E+02    0.18868E+07    0.16990E+04
   245    0.54002E+04    0.19433E+01    0.54913E+02    0.18781E+07    0.16847E+04
   246    0.53851E+04    0.20131E+01    0.56532E+02    0.18694E+07    0.16705E+04
   247    0.53695E+04    0.20849E+01    0.58143E+02    0.18608E+07    0.16564E+04
   248    0.53534E+04    0.21592E+01    0.59746E+02    0.18522E+07    0.16425E+04
   249    0.53367E+04    0.22353E+01    0.61342E+02    0.18437E+07    0.16286E+04
   250    0.53195E+04    0.23137E+01    0.62927E+02    0.18353E+07    0.16149E+04
   251    0.53019E+04    0.23942E+01    0.64504E+02    0.18269E+07    0.16012E+04
   252    0.52836E+04    0.24769E+01    0.66071E+02    0.18186E+07    0.15877E+04
   253    0.52649E+04    0.25616E+01    0.67626E+02    0.18103E+07    0.15743E+04
   254    0.52457E+04    0.26487E+01    0.69169E+02    0.18021E+07    0.15610E+04
   255    0.52260E+04    0.27378E+01    0.70700E+02    0.17940E+07    0.15478E+04
   256    0.52058E+04    0.28293E+01    0.72220E+02    0.17859E+07    0.15346E+04
   257    0.51852E+04    0.29228E+01    0.73719E+02    0.17779E+07    0.15216E+04
   258    0.51640E+04    0.30186E+01    0.75212E+02    0.17699E+07    0.15087E+04
   259    0.51424E+04    0.31166E+01    0.76682E+02    0.17620E+07    0.14960E+04
   260    0.51205E+04    0.32167E+01    0.78145E+02    0.17541E+07    0.14833E+04
   261    0.50980E+04    0.33190E+01    0.79578E+02    0.17463E+07    0.14707E+04
   262    0.50750E+04    0.34236E+01    0.81004E+02    0.17385E+07    0.14582E+04
   263    0.50518E+04    0.35303E+01    0.82416E+02    0.17308E+07    0.14458E+04
   264    0.50281E+04    0.36392E+01    0.83805E+02    0.17232E+07    0.14335E+04
   265    0.50038E+04    0.37503E+01    0.85165E+02    0.17156E+07    0.14213E+04
   266    0.49793E+04    0.38636E+01    0.86518E+02    0.17081E+07    0.14091E+04
   267    0.49542E+04    0.39789E+01    0.87842E+02    0.17006E+07    0.13971E+04
   268    0.49288E+04    0.40966E+01    0.89150E+02    0.16931E+07    0.13852E+04
   269    0.49028E+04    0.42163E+01    0.90437E+02    0.16857E+07    0.13734E+04
   270    0.48766E+04    0.43381E+01    0.91702E+02    0.16784E+07    0.13616E+04
   271    0.48500E+04    0.44619E+01    0.92945E+02    0.16711E+07    0.13500E+04
