#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1349    0.68227E+03   -0.59151E+02    0.14334E-08   -0.59151E+02    0.26305E+02   -0.21135E-09    0.14334E-08   -0.21135E-09    0.14763E-14
  1350    0.68386E+03   -0.59504E+02    0.14392E-08   -0.59504E+02    0.26138E+02   -0.21020E-09    0.14392E-08   -0.21020E-09    0.14719E-14
  1351    0.68548E+03   -0.59843E+02    0.14452E-08   -0.59843E+02    0.25967E+02   -0.20903E-09    0.14452E-08   -0.20903E-09    0.14676E-14
  1352    0.68711E+03   -0.60168E+02    0.14513E-08   -0.60168E+02    0.25795E+02   -0.20785E-09    0.14513E-08   -0.20785E-09    0.14632E-14
  1353    0.68878E+03   -0.60478E+02    0.14575E-08   -0.60478E+02    0.25621E+02   -0.20665E-09    0.14575E-08   -0.20665E-09    0.14589E-14
  1354    0.69045E+03   -0.60774E+02    0.14639E-08   -0.60774E+02    0.25444E+02   -0.20545E-09    0.14639E-08   -0.20545E-09    0.14546E-14
  1355    0.69217E+03   -0.61056E+02    0.14703E-08   -0.61056E+02    0.25265E+02   -0.20423E-09    0.14703E-08   -0.20423E-09    0.14504E-14
  1356    0.69389E+03   -0.61324E+02    0.14768E-08   -0.61324E+02    0.25085E+02   -0.20300E-09    0.14768E-08   -0.20300E-09    0.14461E-14
  1357    0.69563E+03   -0.61577E+02    0.14834E-08   -0.61577E+02    0.24903E+02   -0.20175E-09    0.14834E-08   -0.20175E-09    0.14419E-14
  1358    0.69738E+03   -0.61812E+02    0.14900E-08   -0.61812E+02    0.24718E+02   -0.20049E-09    0.14900E-08   -0.20049E-09    0.14376E-14
  1359    0.69914E+03   -0.62035E+02    0.14967E-08   -0.62035E+02    0.24532E+02   -0.19922E-09    0.14967E-08   -0.19922E-09    0.14334E-14
  1360    0.70090E+03   -0.62242E+02    0.15034E-08   -0.62242E+02    0.24346E+02   -0.19794E-09    0.15034E-08   -0.19794E-09    0.14292E-14
  1361    0.70269E+03   -0.62435E+02    0.15101E-08   -0.62435E+02    0.24156E+02   -0.19665E-09    0.15101E-08   -0.19665E-09    0.14250E-14
  1362    0.70447E+03   -0.62611E+02    0.15169E-08   -0.62611E+02    0.23966E+02   -0.19534E-09    0.15169E-08   -0.19534E-09    0.14209E-14
  1363    0.70627E+03   -0.62775E+02    0.15236E-08   -0.62775E+02    0.23773E+02   -0.19402E-09    0.15236E-08   -0.19402E-09    0.14167E-14
  1364    0.70805E+03   -0.62921E+02    0.15304E-08   -0.62921E+02    0.23580E+02   -0.19269E-09    0.15304E-08   -0.19269E-09    0.14126E-14
  1365    0.70992E+03   -0.63052E+02    0.15371E-08   -0.63052E+02    0.23385E+02   -0.19135E-09    0.15371E-08   -0.19135E-09    0.14084E-14
  1366    0.71172E+03   -0.63169E+02    0.15439E-08   -0.63169E+02    0.23189E+02   -0.18999E-09    0.15439E-08   -0.18999E-09    0.14043E-14
  1367    0.71352E+03   -0.63271E+02    0.15505E-08   -0.63271E+02    0.22991E+02   -0.18863E-09    0.15505E-08   -0.18863E-09    0.14002E-14
  1368    0.71541E+03   -0.63356E+02    0.15571E-08   -0.63356E+02    0.22794E+02   -0.18725E-09    0.15571E-08   -0.18725E-09    0.13962E-14
  1369    0.71722E+03   -0.63426E+02    0.15637E-08   -0.63426E+02    0.22594E+02   -0.18586E-09    0.15637E-08   -0.18586E-09    0.13921E-14
  1370    0.71904E+03   -0.63482E+02    0.15702E-08   -0.63482E+02    0.22394E+02   -0.18445E-09    0.15702E-08   -0.18445E-09    0.13880E-14
  1371    0.72086E+03   -0.63522E+02    0.15766E-08   -0.63522E+02    0.22193E+02   -0.18304E-09    0.15766E-08   -0.18304E-09    0.13840E-14
  1372    0.72268E+03   -0.63547E+02    0.15829E-08   -0.63547E+02    0.21992E+02   -0.18161E-09    0.15829E-08   -0.18161E-09    0.13800E-14
  1373    0.72451E+03   -0.63556E+02    0.15891E-08   -0.63556E+02    0.21790E+02   -0.18018E-09    0.15891E-08   -0.18018E-09    0.13760E-14
  1374    0.72634E+03   -0.63550E+02    0.15952E-08   -0.63550E+02    0.21588E+02   -0.17873E-09    0.15952E-08   -0.17873E-09    0.13720E-14
  1375    0.72817E+03   -0.63530E+02    0.16011E-08   -0.63530E+02    0.21384E+02   -0.17727E-09    0.16011E-08   -0.17727E-09    0.13680E-14
  1376    0.73001E+03   -0.63493E+02    0.16069E-08   -0.63493E+02    0.21181E+02   -0.17579E-09    0.16069E-08   -0.17579E-09    0.13640E-14
  1377    0.73186E+03   -0.63442E+02    0.16126E-08   -0.63442E+02    0.20978E+02   -0.17431E-09    0.16126E-08   -0.17431E-09    0.13601E-14
  1378    0.73370E+03   -0.63376E+02    0.16181E-08   -0.63376E+02    0.20772E+02   -0.17282E-09    0.16181E-08   -0.17282E-09    0.13561E-14
  1379    0.73548E+03   -0.63295E+02    0.16234E-08   -0.63295E+02    0.20569E+02   -0.17131E-09    0.16234E-08   -0.17131E-09    0.13522E-14
  1380    0.73726E+03   -0.63199E+02    0.16285E-08   -0.63199E+02    0.20363E+02   -0.16979E-09    0.16285E-08   -0.16979E-09    0.13483E-14
  1381    0.73904E+03   -0.63087E+02    0.16335E-08   -0.63087E+02    0.20159E+02   -0.16827E-09    0.16335E-08   -0.16827E-09    0.13444E-14
  1382    0.74068E+03   -0.62960E+02    0.16382E-08   -0.62960E+02    0.19954E+02   -0.16673E-09    0.16382E-08   -0.16673E-09    0.13405E-14
  1383    0.74247E+03   -0.62820E+02    0.16427E-08   -0.62820E+02    0.19750E+02   -0.16518E-09    0.16427E-08   -0.16518E-09    0.13366E-14
  1384    0.74412E+03   -0.62663E+02    0.16470E-08   -0.62663E+02    0.19545E+02   -0.16362E-09    0.16470E-08   -0.16362E-09    0.13328E-14
  1385    0.74577E+03   -0.62493E+02    0.16510E-08   -0.62493E+02    0.19341E+02   -0.16204E-09    0.16510E-08   -0.16204E-09    0.13290E-14
  1386    0.74742E+03   -0.62307E+02    0.16548E-08   -0.62307E+02    0.19137E+02   -0.16046E-09    0.16548E-08   -0.16046E-09    0.13251E-14
  1387    0.74901E+03   -0.62107E+02    0.16584E-08   -0.62107E+02    0.18934E+02   -0.15887E-09    0.16584E-08   -0.15887E-09    0.13213E-14
  1388    0.75075E+03   -0.61894E+02    0.16616E-08   -0.61894E+02    0.18731E+02   -0.15727E-09    0.16616E-08   -0.15727E-09    0.13175E-14
  1389    0.75234E+03   -0.61664E+02    0.16646E-08   -0.61664E+02    0.18528E+02   -0.15565E-09    0.16646E-08   -0.15565E-09    0.13137E-14
  1390    0.75386E+03   -0.61423E+02    0.16673E-08   -0.61423E+02    0.18327E+02   -0.15403E-09    0.16673E-08   -0.15403E-09    0.13099E-14
  1391    0.75546E+03   -0.61166E+02    0.16696E-08   -0.61166E+02    0.18126E+02   -0.15239E-09    0.16696E-08   -0.15239E-09    0.13062E-14
  1392    0.75699E+03   -0.60896E+02    0.16717E-08   -0.60896E+02    0.17925E+02   -0.15075E-09    0.16717E-08   -0.15075E-09    0.13024E-14
  1393    0.75852E+03   -0.60612E+02    0.16734E-08   -0.60612E+02    0.17726E+02   -0.14909E-09    0.16734E-08   -0.14909E-09    0.12987E-14
  1394    0.75999E+03   -0.60315E+02    0.16748E-08   -0.60315E+02    0.17528E+02   -0.14742E-09    0.16748E-08   -0.14742E-09    0.12950E-14
  1395    0.76145E+03   -0.60003E+02    0.16758E-08   -0.60003E+02    0.17330E+02   -0.14575E-09    0.16758E-08   -0.14575E-09    0.12913E-14
  1396    0.76293E+03   -0.59680E+02    0.16765E-08   -0.59680E+02    0.17134E+02   -0.14406E-09    0.16765E-08   -0.14406E-09    0.12876E-14
  1397    0.76433E+03   -0.59342E+02    0.16768E-08   -0.59342E+02    0.16938E+02   -0.14236E-09    0.16768E-08   -0.14236E-09    0.12839E-14
  1398    0.76566E+03   -0.58992E+02    0.16767E-08   -0.58992E+02    0.16743E+02   -0.14066E-09    0.16767E-08   -0.14066E-09    0.12802E-14
  1399    0.76700E+03   -0.58628E+02    0.16762E-08   -0.58628E+02    0.16551E+02   -0.13894E-09    0.16762E-08   -0.13894E-09    0.12765E-14
  1400    0.76833E+03   -0.58252E+02    0.16753E-08   -0.58252E+02    0.16359E+02   -0.13721E-09    0.16753E-08   -0.13721E-09    0.12729E-14
  1401    0.76960E+03   -0.57864E+02    0.16740E-08   -0.57864E+02    0.16168E+02   -0.13548E-09    0.16740E-08   -0.13548E-09    0.12693E-14
  1402    0.77088E+03   -0.57463E+02    0.16723E-08   -0.57463E+02    0.15980E+02   -0.13373E-09    0.16723E-08   -0.13373E-09    0.12656E-14
  1403    0.77208E+03   -0.57050E+02    0.16701E-08   -0.57050E+02    0.15793E+02   -0.13198E-09    0.16701E-08   -0.13198E-09    0.12620E-14
  1404    0.77321E+03   -0.56624E+02    0.16676E-08   -0.56624E+02    0.15607E+02   -0.13021E-09    0.16676E-08   -0.13021E-09    0.12584E-14
  1405    0.77443E+03   -0.56187E+02    0.16647E-08   -0.56187E+02    0.15423E+02   -0.12844E-09    0.16647E-08   -0.12844E-09    0.12549E-14
  1406    0.77549E+03   -0.55739E+02    0.16615E-08   -0.55739E+02    0.15241E+02   -0.12666E-09    0.16615E-08   -0.12666E-09    0.12513E-14
  1407    0.77649E+03   -0.55280E+02    0.16579E-08   -0.55280E+02    0.15060E+02   -0.12487E-09    0.16579E-08   -0.12487E-09    0.12477E-14
  1408    0.77764E+03   -0.54809E+02    0.16539E-08   -0.54809E+02    0.14881E+02   -0.12307E-09    0.16539E-08   -0.12307E-09    0.12442E-14
  1409    0.77857E+03   -0.54327E+02    0.16496E-08   -0.54327E+02    0.14704E+02   -0.12127E-09    0.16496E-08   -0.12127E-09    0.12406E-14
  1410    0.77957E+03   -0.53834E+02    0.16450E-08   -0.53834E+02    0.14529E+02   -0.11946E-09    0.16450E-08   -0.11946E-09    0.12371E-14
  1411    0.78051E+03   -0.53331E+02    0.16401E-08   -0.53331E+02    0.14356E+02   -0.11764E-09    0.16401E-08   -0.11764E-09    0.12336E-14
  1412    0.78138E+03   -0.52817E+02    0.16349E-08   -0.52817E+02    0.14185E+02   -0.11582E-09    0.16349E-08   -0.11582E-09    0.12301E-14
  1413    0.78210E+03   -0.52293E+02    0.16293E-08   -0.52293E+02    0.14017E+02   -0.11399E-09    0.16293E-08   -0.11399E-09    0.12266E-14
  1414    0.78289E+03   -0.51759E+02    0.16235E-08   -0.51759E+02    0.13850E+02   -0.11216E-09    0.16235E-08   -0.11216E-09    0.12232E-14
  1415    0.78362E+03   -0.51215E+02    0.16174E-08   -0.51215E+02    0.13686E+02   -0.11032E-09    0.16174E-08   -0.11032E-09    0.12197E-14
  1416    0.78435E+03   -0.50662E+02    0.16111E-08   -0.50662E+02    0.13524E+02   -0.10848E-09    0.16111E-08   -0.10848E-09    0.12162E-14
  1417    0.78494E+03   -0.50101E+02    0.16045E-08   -0.50101E+02    0.13364E+02   -0.10663E-09    0.16045E-08   -0.10663E-09    0.12128E-14
  1418    0.78553E+03   -0.49529E+02    0.15976E-08   -0.49529E+02    0.13206E+02   -0.10478E-09    0.15976E-08   -0.10478E-09    0.12094E-14
  1419    0.78604E+03   -0.48949E+02    0.15906E-08   -0.48949E+02    0.13051E+02   -0.10292E-09    0.15906E-08   -0.10292E-09    0.12060E-14
  1420    0.78657E+03   -0.48361E+02    0.15833E-08   -0.48361E+02    0.12899E+02   -0.10106E-09    0.15833E-08   -0.10106E-09    0.12026E-14
  1421    0.78701E+03   -0.47765E+02    0.15757E-08   -0.47765E+02    0.12749E+02   -0.99197E-10    0.15757E-08   -0.99197E-10    0.11992E-14
  1422    0.78747E+03   -0.47160E+02    0.15680E-08   -0.47160E+02    0.12602E+02   -0.97331E-10    0.15680E-08   -0.97331E-10    0.11958E-14
  1423    0.78777E+03   -0.46548E+02    0.15601E-08   -0.46548E+02    0.12457E+02   -0.95463E-10    0.15601E-08   -0.95463E-10    0.11924E-14
  1424    0.78816E+03   -0.45928E+02    0.15520E-08   -0.45928E+02    0.12316E+02   -0.93593E-10    0.15520E-08   -0.93593E-10    0.11891E-14
  1425    0.78840E+03   -0.45301E+02    0.15438E-08   -0.45301E+02    0.12177E+02   -0.91720E-10    0.15438E-08   -0.91720E-10    0.11857E-14
  1426    0.78856E+03   -0.44666E+02    0.15353E-08   -0.44666E+02    0.12040E+02   -0.89846E-10    0.15353E-08   -0.89846E-10    0.11824E-14
  1427    0.78881E+03   -0.44025E+02    0.15268E-08   -0.44025E+02    0.11907E+02   -0.87972E-10    0.15268E-08   -0.87972E-10    0.11791E-14
  1428    0.78890E+03   -0.43378E+02    0.15181E-08   -0.43378E+02    0.11776E+02   -0.86096E-10    0.15181E-08   -0.86096E-10    0.11758E-14
  1429    0.78893E+03   -0.42723E+02    0.15092E-08   -0.42723E+02    0.11649E+02   -0.84220E-10    0.15092E-08   -0.84220E-10    0.11725E-14
  1430    0.78896E+03   -0.42064E+02    0.15003E-08   -0.42064E+02    0.11524E+02   -0.82343E-10    0.15003E-08   -0.82343E-10    0.11692E-14
  1431    0.78892E+03   -0.41398E+02    0.14912E-08   -0.41398E+02    0.11401E+02   -0.80467E-10    0.14912E-08   -0.80467E-10    0.11659E-14
  1432    0.78880E+03   -0.40726E+02    0.14821E-08   -0.40726E+02    0.11282E+02   -0.78591E-10    0.14821E-08   -0.78591E-10    0.11626E-14
  1433    0.78876E+03   -0.40049E+02    0.14728E-08   -0.40049E+02    0.11167E+02   -0.76716E-10    0.14728E-08   -0.76716E-10    0.11594E-14
  1434    0.78858E+03   -0.39367E+02    0.14635E-08   -0.39367E+02    0.11054E+02   -0.74843E-10    0.14635E-08   -0.74843E-10    0.11561E-14
  1435    0.78832E+03   -0.38681E+02    0.14541E-08   -0.38681E+02    0.10944E+02   -0.72971E-10    0.14541E-08   -0.72971E-10    0.11529E-14
  1436    0.78807E+03   -0.37991E+02    0.14446E-08   -0.37991E+02    0.10837E+02   -0.71100E-10    0.14446E-08   -0.71100E-10    0.11497E-14
  1437    0.78767E+03   -0.37296E+02    0.14351E-08   -0.37296E+02    0.10734E+02   -0.69232E-10    0.14351E-08   -0.69232E-10    0.11465E-14
  1438    0.78727E+03   -0.36598E+02    0.14256E-08   -0.36598E+02    0.10632E+02   -0.67366E-10    0.14256E-08   -0.67366E-10    0.11433E-14
  1439    0.78680E+03   -0.35895E+02    0.14160E-08   -0.35895E+02    0.10535E+02   -0.65504E-10    0.14160E-08   -0.65504E-10    0.11401E-14
  1440    0.78633E+03   -0.35189E+02    0.14065E-08   -0.35189E+02    0.10441E+02   -0.63644E-10    0.14065E-08   -0.63644E-10    0.11369E-14
  1441    0.78579E+03   -0.34481E+02    0.13969E-08   -0.34481E+02    0.10350E+02   -0.61788E-10    0.13969E-08   -0.61788E-10    0.11337E-14
  1442    0.78517E+03   -0.33770E+02    0.13873E-08   -0.33770E+02    0.10262E+02   -0.59936E-10    0.13873E-08   -0.59936E-10    0.11306E-14
  1443    0.78449E+03   -0.33055E+02    0.13777E-08   -0.33055E+02    0.10178E+02   -0.58088E-10    0.13777E-08   -0.58088E-10    0.11274E-14
  1444    0.78380E+03   -0.32338E+02    0.13682E-08   -0.32338E+02    0.10097E+02   -0.56244E-10    0.13682E-08   -0.56244E-10    0.11243E-14
  1445    0.78297E+03   -0.31620E+02    0.13587E-08   -0.31620E+02    0.10019E+02   -0.54405E-10    0.13587E-08   -0.54405E-10    0.11212E-14
  1446    0.78222E+03   -0.30899E+02    0.13493E-08   -0.30899E+02    0.99443E+01   -0.52572E-10    0.13493E-08   -0.52572E-10    0.11181E-14
  1447    0.78124E+03   -0.30175E+02    0.13399E-08   -0.30175E+02    0.98735E+01   -0.50744E-10    0.13399E-08   -0.50744E-10    0.11149E-14
  1448    0.78034E+03   -0.29453E+02    0.13305E-08   -0.29453E+02    0.98061E+01   -0.48922E-10    0.13305E-08   -0.48922E-10    0.11119E-14
  1449    0.77937E+03   -0.28728E+02    0.13213E-08   -0.28728E+02    0.97409E+01   -0.47106E-10    0.13213E-08   -0.47106E-10    0.11088E-14
  1450    0.77832E+03   -0.28003E+02    0.13121E-08   -0.28003E+02    0.96799E+01   -0.45297E-10    0.13121E-08   -0.45297E-10    0.11057E-14
  1451    0.77728E+03   -0.27278E+02    0.13030E-08   -0.27278E+02    0.96225E+01   -0.43494E-10    0.13030E-08   -0.43494E-10    0.11026E-14
  1452    0.77609E+03   -0.26554E+02    0.12941E-08   -0.26554E+02    0.95679E+01   -0.41698E-10    0.12941E-08   -0.41698E-10    0.10996E-14
  1453    0.77490E+03   -0.25828E+02    0.12852E-08   -0.25828E+02    0.95169E+01   -0.39910E-10    0.12852E-08   -0.39910E-10    0.10965E-14
  1454    0.77371E+03   -0.25102E+02    0.12764E-08   -0.25102E+02    0.94694E+01   -0.38128E-10    0.12764E-08   -0.38128E-10    0.10935E-14
  1455    0.77244E+03   -0.24378E+02    0.12677E-08   -0.24378E+02    0.94247E+01   -0.36353E-10    0.12677E-08   -0.36353E-10    0.10905E-14
  1456    0.77111E+03   -0.23656E+02    0.12590E-08   -0.23656E+02    0.93844E+01   -0.34586E-10    0.12590E-08   -0.34586E-10    0.10875E-14
  1457    0.76962E+03   -0.22934E+02    0.12505E-08   -0.22934E+02    0.93462E+01   -0.32826E-10    0.12505E-08   -0.32826E-10    0.10845E-14
  1458    0.76822E+03   -0.22213E+02    0.12420E-08   -0.22213E+02    0.93122E+01   -0.31074E-10    0.12420E-08   -0.31074E-10    0.10815E-14
  1459    0.76673E+03   -0.21493E+02    0.12335E-08   -0.21493E+02    0.92812E+01   -0.29328E-10    0.12335E-08   -0.29328E-10    0.10785E-14
  1460    0.76518E+03   -0.20775E+02    0.12251E-08   -0.20775E+02    0.92544E+01   -0.27591E-10    0.12251E-08   -0.27591E-10    0.10755E-14
  1461    0.76363E+03   -0.20061E+02    0.12168E-08   -0.20061E+02    0.92290E+01   -0.25860E-10    0.12168E-08   -0.25860E-10    0.10726E-14
  1462    0.76200E+03   -0.19349E+02    0.12085E-08   -0.19349E+02    0.92080E+01   -0.24138E-10    0.12085E-08   -0.24138E-10    0.10696E-14
  1463    0.76022E+03   -0.18639E+02    0.12003E-08   -0.18639E+02    0.91906E+01   -0.22423E-10    0.12003E-08   -0.22423E-10    0.10667E-14
  1464    0.75852E+03   -0.17932E+02    0.11921E-08   -0.17932E+02    0.91760E+01   -0.20716E-10    0.11921E-08   -0.20716E-10    0.10637E-14
  1465    0.75667E+03   -0.17228E+02    0.11840E-08   -0.17228E+02    0.91650E+01   -0.19017E-10    0.11840E-08   -0.19017E-10    0.10608E-14
  1466    0.75489E+03   -0.16528E+02    0.11759E-08   -0.16528E+02    0.91577E+01   -0.17326E-10    0.11759E-08   -0.17326E-10    0.10579E-14
  1467    0.75297E+03   -0.15832E+02    0.11678E-08   -0.15832E+02    0.91532E+01   -0.15643E-10    0.11678E-08   -0.15643E-10    0.10550E-14
  1468    0.75105E+03   -0.15139E+02    0.11597E-08   -0.15139E+02    0.91524E+01   -0.13968E-10    0.11597E-08   -0.13968E-10    0.10521E-14
  1469    0.74912E+03   -0.14451E+02    0.11517E-08   -0.14451E+02    0.91544E+01   -0.12301E-10    0.11517E-08   -0.12301E-10    0.10492E-14
  1470    0.74698E+03   -0.13767E+02    0.11437E-08   -0.13767E+02    0.91593E+01   -0.10642E-10    0.11437E-08   -0.10642E-10    0.10463E-14
  1471    0.74498E+03   -0.13088E+02    0.11357E-08   -0.13088E+02    0.91687E+01   -0.89914E-11    0.11357E-08   -0.89914E-11    0.10435E-14
  1472    0.74291E+03   -0.12414E+02    0.11277E-08   -0.12414E+02    0.91809E+01   -0.73493E-11    0.11277E-08   -0.73493E-11    0.10406E-14
  1473    0.74076E+03   -0.11746E+02    0.11197E-08   -0.11746E+02    0.91960E+01   -0.57157E-11    0.11197E-08   -0.57157E-11    0.10378E-14
  1474    0.73847E+03   -0.11082E+02    0.11117E-08   -0.11082E+02    0.92140E+01   -0.40905E-11    0.11117E-08   -0.40905E-11    0.10349E-14
  1475    0.73625E+03   -0.10424E+02    0.11036E-08   -0.10424E+02    0.92349E+01   -0.24739E-11    0.11036E-08   -0.24739E-11    0.10321E-14
  1476    0.73395E+03   -0.97731E+01    0.10956E-08   -0.97731E+01    0.92594E+01   -0.86602E-12    0.10956E-08   -0.86602E-12    0.10293E-14
  1477    0.73166E+03   -0.91270E+01    0.10876E-08   -0.91270E+01    0.92869E+01    0.73318E-12    0.10876E-08    0.73318E-12    0.10265E-14
  1478    0.72928E+03   -0.84876E+01    0.10795E-08   -0.84876E+01    0.93173E+01    0.23236E-11    0.10795E-08    0.23236E-11    0.10237E-14
  1479    0.72691E+03   -0.78550E+01    0.10715E-08   -0.78550E+01    0.93514E+01    0.39051E-11    0.10715E-08    0.39051E-11    0.10209E-14
  1480    0.72447E+03   -0.72288E+01    0.10634E-08   -0.72288E+01    0.93884E+01    0.54777E-11    0.10634E-08    0.54777E-11    0.10181E-14
  1481    0.72195E+03   -0.66095E+01    0.10552E-08   -0.66095E+01    0.94276E+01    0.70413E-11    0.10552E-08    0.70413E-11    0.10153E-14
  1482    0.71944E+03   -0.59973E+01    0.10471E-08   -0.59973E+01    0.94705E+01    0.85958E-11    0.10471E-08    0.85958E-11    0.10126E-14
  1483    0.71688E+03   -0.53925E+01    0.10389E-08   -0.53925E+01    0.95163E+01    0.10141E-10    0.10389E-08    0.10141E-10    0.10098E-14
  1484    0.71430E+03   -0.47951E+01    0.10306E-08   -0.47951E+01    0.95644E+01    0.11677E-10    0.10306E-08    0.11677E-10    0.10071E-14
  1485    0.71166E+03   -0.42055E+01    0.10223E-08   -0.42055E+01    0.96153E+01    0.13204E-10    0.10223E-08    0.13204E-10    0.10043E-14
  1486    0.70899E+03   -0.36236E+01    0.10140E-08   -0.36236E+01    0.96700E+01    0.14722E-10    0.10140E-08    0.14722E-10    0.10016E-14
  1487    0.70627E+03   -0.30498E+01    0.10055E-08   -0.30498E+01    0.97262E+01    0.16230E-10    0.10055E-08    0.16230E-10    0.99890E-15
  1488    0.70354E+03   -0.24842E+01    0.99707E-09   -0.24842E+01    0.97860E+01    0.17728E-10    0.99707E-09    0.17728E-10    0.99619E-15
  1489    0.70075E+03   -0.19270E+01    0.98854E-09   -0.19270E+01    0.98488E+01    0.19217E-10    0.98854E-09    0.19217E-10    0.99349E-15
  1490    0.69794E+03   -0.13784E+01    0.97993E-09   -0.13784E+01    0.99131E+01    0.20696E-10    0.97993E-09    0.20696E-10    0.99080E-15
  1491    0.69509E+03   -0.83851E+00    0.97124E-09   -0.83851E+00    0.99804E+01    0.22166E-10    0.97124E-09    0.22166E-10    0.98812E-15
  1492    0.69223E+03   -0.30749E+00    0.96248E-09   -0.30749E+00    0.10051E+02    0.23626E-10    0.96248E-09    0.23626E-10    0.98545E-15
  1493    0.68932E+03    0.21444E+00    0.95363E-09    0.21444E+00    0.10122E+02    0.25075E-10    0.95363E-09    0.25075E-10    0.98278E-15
  1494    0.68638E+03    0.72717E+00    0.94470E-09    0.72717E+00    0.10197E+02    0.26515E-10    0.94470E-09    0.26515E-10    0.98013E-15
  1495    0.68341E+03    0.12306E+01    0.93567E-09    0.12306E+01    0.10275E+02    0.27945E-10    0.93567E-09    0.27945E-10    0.97748E-15
  1496    0.68042E+03    0.17246E+01    0.92655E-09    0.17246E+01    0.10355E+02    0.29365E-10    0.92655E-09    0.29365E-10    0.97484E-15
  1497    0.67739E+03    0.22089E+01    0.91733E-09    0.22089E+01    0.10436E+02    0.30775E-10    0.91733E-09    0.30775E-10    0.97221E-15
  1498    0.67435E+03    0.26835E+01    0.90800E-09    0.26835E+01    0.10521E+02    0.32174E-10    0.90800E-09    0.32174E-10    0.96959E-15
  1499    0.67127E+03    0.31483E+01    0.89857E-09    0.31483E+01    0.10607E+02    0.33563E-10    0.89857E-09    0.33563E-10    0.96698E-15
  1500    0.66818E+03    0.36031E+01    0.88902E-09    0.36031E+01    0.10696E+02    0.34942E-10    0.88902E-09    0.34942E-10    0.96437E-15
  1501    0.66505E+03    0.40480E+01    0.87935E-09    0.40480E+01    0.10787E+02    0.36310E-10    0.87935E-09    0.36310E-10    0.96178E-15
  1502    0.66190E+03    0.44824E+01    0.86958E-09    0.44824E+01    0.10879E+02    0.37668E-10    0.86958E-09    0.37668E-10    0.95919E-15
  1503    0.65874E+03    0.49065E+01    0.85970E-09    0.49065E+01    0.10975E+02    0.39015E-10    0.85970E-09    0.39015E-10    0.95661E-15
  1504    0.65555E+03    0.53203E+01    0.84974E-09    0.53203E+01    0.11071E+02    0.40351E-10    0.84974E-09    0.40351E-10    0.95404E-15
  1505    0.65233E+03    0.57235E+01    0.83970E-09    0.57235E+01    0.11170E+02    0.41675E-10    0.83970E-09    0.41675E-10    0.95148E-15
  1506    0.64910E+03    0.61160E+01    0.82958E-09    0.61160E+01    0.11271E+02    0.42989E-10    0.82958E-09    0.42989E-10    0.94892E-15
  1507    0.64585E+03    0.64979E+01    0.81940E-09    0.64979E+01    0.11373E+02    0.44291E-10    0.81940E-09    0.44291E-10    0.94638E-15
  1508    0.64258E+03    0.68687E+01    0.80917E-09    0.68687E+01    0.11478E+02    0.45582E-10    0.80917E-09    0.45582E-10    0.94384E-15
  1509    0.63929E+03    0.72286E+01    0.79889E-09    0.72286E+01    0.11583E+02    0.46861E-10    0.79889E-09    0.46861E-10    0.94131E-15
  1510    0.63600E+03    0.75773E+01    0.78858E-09    0.75773E+01    0.11691E+02    0.48129E-10    0.78858E-09    0.48129E-10    0.93879E-15
  1511    0.63267E+03    0.79154E+01    0.77824E-09    0.79154E+01    0.11800E+02    0.49384E-10    0.77824E-09    0.49384E-10    0.93627E-15
  1512    0.62934E+03    0.82408E+01    0.76789E-09    0.82408E+01    0.11911E+02    0.50627E-10    0.76789E-09    0.50627E-10    0.93377E-15
  1513    0.62599E+03    0.85564E+01    0.75753E-09    0.85564E+01    0.12023E+02    0.51858E-10    0.75753E-09    0.51858E-10    0.93127E-15
  1514    0.62263E+03    0.88599E+01    0.74717E-09    0.88599E+01    0.12137E+02    0.53076E-10    0.74717E-09    0.53076E-10    0.92878E-15
  1515    0.61928E+03    0.91529E+01    0.73682E-09    0.91529E+01    0.12253E+02    0.54282E-10    0.73682E-09    0.54282E-10    0.92630E-15
  1516    0.61590E+03    0.94331E+01    0.72650E-09    0.94331E+01    0.12369E+02    0.55475E-10    0.72650E-09    0.55475E-10    0.92383E-15
  1517    0.61251E+03    0.97026E+01    0.71620E-09    0.97026E+01    0.12486E+02    0.56655E-10    0.71620E-09    0.56655E-10    0.92136E-15
  1518    0.60912E+03    0.99616E+01    0.70594E-09    0.99616E+01    0.12606E+02    0.57822E-10    0.70594E-09    0.57822E-10    0.91891E-15
  1519    0.60571E+03    0.10207E+02    0.69573E-09    0.10207E+02    0.12725E+02    0.58975E-10    0.69573E-09    0.58975E-10    0.91646E-15
  1520    0.60231E+03    0.10442E+02    0.68558E-09    0.10442E+02    0.12846E+02    0.60116E-10    0.68558E-09    0.60116E-10    0.91402E-15
  1521    0.59889E+03    0.10665E+02    0.67549E-09    0.10665E+02    0.12968E+02    0.61243E-10    0.67549E-09    0.61243E-10    0.91158E-15
  1522    0.59547E+03    0.10876E+02    0.66548E-09    0.10876E+02    0.13091E+02    0.62356E-10    0.66548E-09    0.62356E-10    0.90916E-15
  1523    0.59204E+03    0.11076E+02    0.65555E-09    0.11076E+02    0.13215E+02    0.63455E-10    0.65555E-09    0.63455E-10    0.90674E-15
  1524    0.58861E+03    0.11264E+02    0.64572E-09    0.11264E+02    0.13340E+02    0.64540E-10    0.64572E-09    0.64540E-10    0.90433E-15
